L1,L2,L3,L4,len1,len2,len3,len4,experiment,perturbation
702.2488606033543,702.2488606033543,702.2488606033543,702.2488606033543,118,118,118,118,0,0.0
744.1808349347832,744.1808349347832,744.1808349347832,744.1808349347832,161,161,161,161,0,0.0
686.3828096329013,686.3828096329013,686.3828096329013,686.3828096329013,168,168,168,168,0,0.0
609.5017141229619,609.5017141229619,609.5017141229619,609.5017141229619,90,90,90,90,0,0.0
412.5331343011226,412.5331343011226,412.5331343011226,412.5331343011226,85,85,85,85,0,0.0
644.7846699536304,644.7846699536304,644.7846699536304,644.7846699536304,125,125,125,125,0,0.0
912.94072457191,912.94072457191,912.94072457191,912.94072457191,164,164,164,164,0,0.0
414.0687909538087,414.0687909538087,414.0687909538087,414.0687909538087,81,81,81,81,0,0.0
631.9838286069557,631.9838286069557,631.9838286069557,631.9838286069557,94,94,94,94,0,0.0
631.932532347065,631.932532347065,631.932532347065,631.932532347065,152,152,152,152,0,0.0
716.5427762958532,716.5427762958532,716.5427762958532,716.5427762958532,133,133,133,133,1,0.0
765.3362774913725,765.3362774913725,765.3362774913725,765.3362774913725,104,104,104,104,1,0.0
838.7836907998226,838.7836907998226,838.7836907998226,838.7836907998226,151,151,151,151,1,0.0
500.0326956662893,500.0326956662893,500.0326956662893,500.0326956662893,95,95,95,95,1,0.0
657.8336451101563,657.8336451101563,657.8336451101563,657.8336451101563,113,113,113,113,1,0.0
805.7500565686402,805.7500565686402,805.7500565686402,805.7500565686402,174,174,174,174,1,0.0
573.4960688003887,573.4960688003887,573.4960688003887,573.4960688003887,102,102,102,102,1,0.0
767.0681390294858,767.0681390294858,767.0681390294858,767.0681390294858,100,100,100,100,1,0.0
596.4241661798458,596.4241661798458,596.4241661798458,596.4241661798458,100,100,100,100,1,0.0
626.72683996116,626.72683996116,626.72683996116,626.72683996116,175,175,175,175,1,0.0
613.9422627723922,613.9422627723922,613.9422627723922,613.9422627723922,112,112,112,112,2,0.0
584.4944748301785,584.4944748301785,584.4944748301785,584.4944748301785,87,87,87,87,2,0.0
708.1967673231726,708.1967673231726,708.1967673231726,708.1967673231726,113,113,113,113,2,0.0
501.8475300193476,501.8475300193476,501.8475300193476,501.8475300193476,86,86,86,86,2,0.0
449.08890493986485,449.08890493986485,449.08890493986485,449.08890493986485,82,82,82,82,2,0.0
542.4304153991171,542.4304153991171,542.4304153991171,542.4304153991171,117,117,117,117,2,0.0
561.6813458997631,561.6813458997631,561.6813458997631,561.6813458997631,108,108,108,108,2,0.0
386.4460215128664,386.4460215128664,386.4460215128664,386.4460215128664,131,131,131,131,2,0.0
485.07489830997315,485.07489830997315,485.07489830997315,485.07489830997315,109,109,109,109,2,0.0
408.7697556176937,408.7697556176937,408.7697556176937,408.7697556176937,81,81,81,81,2,0.0
683.3814523853787,683.3814523853787,683.3814523853787,683.3814523853787,128,128,128,128,3,0.0
383.70645559878926,383.70645559878926,383.70645559878926,383.70645559878926,84,84,84,84,3,0.0
344.6964740882489,344.6964740882489,344.6964740882489,344.6964740882489,87,87,87,87,3,0.0
756.9053368702675,756.9053368702675,756.9053368702675,756.9053368702675,167,167,167,167,3,0.0
429.33898141004767,429.33898141004767,429.33898141004767,429.33898141004767,90,90,90,90,3,0.0
578.3013943657016,578.3013943657016,578.3013943657016,578.3013943657016,124,124,124,124,3,0.0
599.3480518444877,599.3480518444877,599.3480518444877,599.3480518444877,121,121,121,121,3,0.0
727.4929888052975,727.4929888052975,727.4929888052975,727.4929888052975,125,125,125,125,3,0.0
865.3089625641684,865.3089625641684,865.3089625641684,865.3089625641684,104,104,104,104,3,0.0
677.4297109693453,677.4297109693453,677.4297109693453,677.4297109693453,121,121,121,121,3,0.0
425.9781305551663,425.9781305551663,425.9781305551663,425.9781305551663,80,80,80,80,4,0.0
788.0190026586881,788.0190026586881,788.0190026586881,788.0190026586881,138,138,138,138,4,0.0
412.267186194902,412.267186194902,412.267186194902,412.267186194902,80,80,80,80,4,0.0
480.5677433379209,480.5677433379209,480.5677433379209,480.5677433379209,98,98,98,98,4,0.0
885.5836414941099,885.5836414941099,885.5836414941099,885.5836414941099,179,179,179,179,4,0.0
840.4828362282975,840.4828362282975,840.4828362282975,840.4828362282975,141,141,141,141,4,0.0
423.7259694829362,423.7259694829362,423.7259694829362,423.7259694829362,83,83,83,83,4,0.0
541.7223029231246,541.7223029231246,541.7223029231246,541.7223029231246,87,87,87,87,4,0.0
443.86708071537475,443.86708071537475,443.86708071537475,443.86708071537475,87,87,87,87,4,0.0
727.9349961984362,727.9349961984362,727.9349961984362,727.9349961984362,173,173,173,173,4,0.0
