L1,L2,L3,L4,len1,len2,len3,len4,experiment,perturbation
749.1503738685085,749.1503738685085,749.1503738685085,749.1503738685085,176,176,176,176,0,0.0
699.3114046432977,699.3114046432977,699.3114046432977,699.3114046432977,137,137,137,137,0,0.0
600.1838524752234,600.1838524752234,600.1838524752234,600.1838524752234,125,125,125,125,0,0.0
391.6248968679188,391.6248968679188,391.6248968679188,391.6248968679188,72,72,72,72,0,0.0
174.15185228439103,174.15185228439103,174.15185228439103,174.15185228439103,29,29,29,29,0,0.0
787.414834164872,787.414834164872,787.414834164872,787.414834164872,145,145,145,145,0,0.0
448.7838984349569,448.7838984349569,448.7838984349569,448.7838984349569,66,66,66,66,0,0.0
116.25513957041152,116.25513957041152,116.25513957041152,116.25513957041152,31,31,31,31,0,0.0
493.6298569143263,493.6298569143263,493.6298569143263,493.6298569143263,88,88,88,88,0,0.0
281.70117799412657,281.70117799412657,281.70117799412657,281.70117799412657,40,40,40,40,0,0.0
388.80796123378997,388.80796123378997,388.80796123378997,388.80796123378997,72,72,72,72,0,0.0
353.08471115849574,353.08471115849574,353.08471115849574,353.08471115849574,57,57,57,57,0,0.0
264.09511609006756,264.09511609006756,264.09511609006756,264.09511609006756,47,47,47,47,0,0.0
558.1124500892107,558.1124500892107,558.1124500892107,558.1124500892107,91,91,91,91,0,0.0
639.3473346063122,639.3473346063122,639.3473346063122,639.3473346063122,131,131,131,131,0,0.0
429.39604818662923,429.39604818662923,429.39604818662923,429.39604818662923,96,96,96,96,1,0.0
417.0215162243055,417.0215162243055,417.0215162243055,417.0215162243055,63,63,63,63,1,0.0
791.3330983446239,791.3330983446239,791.3330983446239,791.3330983446239,133,133,133,133,1,0.0
573.5428347183438,573.5428347183438,573.5428347183438,573.5428347183438,74,74,74,74,1,0.0
650.1986631915881,650.1986631915881,650.1986631915881,650.1986631915881,169,169,169,169,1,0.0
340.13278170689756,340.13278170689756,340.13278170689756,340.13278170689756,79,79,79,79,1,0.0
286.58511469355204,286.58511469355204,286.58511469355204,286.58511469355204,64,64,64,64,1,0.0
429.0217488156243,429.0217488156243,429.0217488156243,429.0217488156243,92,92,92,92,1,0.0
659.7590866187479,659.7590866187479,659.7590866187479,659.7590866187479,55,55,55,55,1,0.0
170.57510469942162,170.57510469942162,170.57510469942162,170.57510469942162,28,28,28,28,1,0.0
747.5822782981451,747.5822782981451,747.5822782981451,747.5822782981451,157,157,157,157,1,0.0
427.25059623976216,427.25059623976216,427.25059623976216,427.25059623976216,79,79,79,79,1,0.0
288.7396040988609,288.7396040988609,288.7396040988609,288.7396040988609,54,54,54,54,1,0.0
1139.1066594650633,1139.1066594650633,1139.1066594650633,1139.1066594650633,222,222,222,222,1,0.0
751.4593266070794,751.4593266070794,751.4593266070794,751.4593266070794,145,145,145,145,1,0.0
657.1744114295863,657.1744114295863,657.1744114295863,657.1744114295863,140,140,140,140,2,0.0
587.2085416723663,587.2085416723663,587.2085416723663,587.2085416723663,111,111,111,111,2,0.0
550.6117173501398,550.6117173501398,550.6117173501398,550.6117173501398,106,106,106,106,2,0.0
848.8397660679068,848.8397660679068,848.8397660679068,848.8397660679068,162,162,162,162,2,0.0
482.3534836235229,482.3534836235229,482.3534836235229,482.3534836235229,84,84,84,84,2,0.0
406.36155648242334,406.36155648242334,406.36155648242334,406.36155648242334,96,96,96,96,2,0.0
524.6453620407124,524.6453620407124,524.6453620407124,524.6453620407124,93,93,93,93,2,0.0
510.02961324379663,510.02961324379663,510.02961324379663,510.02961324379663,79,79,79,79,2,0.0
790.4919195248523,790.4919195248523,790.4919195248523,790.4919195248523,156,156,156,156,2,0.0
324.8642688698333,324.8642688698333,324.8642688698333,324.8642688698333,64,64,64,64,2,0.0
369.9357125315254,369.9357125315254,369.9357125315254,369.9357125315254,82,82,82,82,2,0.0
804.3990561015554,804.3990561015554,804.3990561015554,804.3990561015554,147,147,147,147,2,0.0
651.6265675461912,651.6265675461912,651.6265675461912,651.6265675461912,131,131,131,131,2,0.0
545.2709909151395,545.2709909151395,545.2709909151395,545.2709909151395,54,54,54,54,2,0.0
310.7505210867754,310.7505210867754,310.7505210867754,310.7505210867754,51,51,51,51,2,0.0
