L1,L2,L3,L4,len1,len2,len3,len4,experiment,perturbation,rayon
1233.4403167662315,1037.1187218329126,810.8661923623285,629.3188959462601,119,159,168,146,0,5.0,250
1369.7264039864365,826.6927450608239,623.6135253743112,587.1641724922546,125,143,120,113,0,5.0,250
1168.0518976571013,528.7981114342006,401.2533185403561,401.2533185403561,80,81,82,82,1,5.0,250
826.2555667714759,724.1543211920356,526.2275284223441,503.17042304541366,81,102,85,91,1,5.0,250
1761.638101971595,770.9392276121393,783.0262646291204,682.2655714125262,85,122,119,93,1,5.0,250
1268.2676169598767,671.3064113204111,524.9653284493337,501.90822307240325,90,116,97,103,1,5.0,250
1485.6628668757019,1210.0243264535686,1028.7836800599111,1028.5314560013799,132,142,127,127,1,5.0,250
992.1561949810393,580.4605451109736,466.3627122243329,429.03023950794005,81,99,103,91,1,5.0,250
1288.3583292826434,830.0903286671185,761.1152208522811,640.508641241362,93,148,119,124,1,5.0,250
1293.0256117177028,1006.1471134167247,679.1928210718114,597.3630305200785,81,105,106,124,1,5.0,250
1209.8232980236016,764.3869576912583,474.4786587549222,424.3712914555098,91,109,106,96,1,5.0,250
1227.2911430984454,964.9465996572545,958.6025565774966,813.0954457763913,104,146,138,144,1,5.0,250
659.0420533678249,527.5646154373371,483.1579376766153,437.56198585937415,81,85,107,53,2,5.0,250
1377.1421214073453,790.1613026384537,604.5682598106981,532.7297301468388,107,122,125,89,2,5.0,250
1327.2784194087608,869.9452729661836,946.6413100079704,649.2038936186073,111,161,166,105,2,5.0,250
1112.2014483769499,937.7621612700246,858.6799124273457,717.1866950589338,119,138,136,119,2,5.0,250
1098.1117656350257,761.9865164860796,517.0007927439643,513.5937957820516,109,119,119,115,2,5.0,250
1307.4477229228344,779.1915162113656,779.1915162113656,736.124308913286,107,113,113,111,2,5.0,250
1372.7206423231862,1163.7548666973548,1047.5749153117329,771.404038109796,117,188,193,169,2,5.0,250
791.0972798015114,547.9525866770024,486.4248316124013,437.7335518571279,84,103,86,89,2,5.0,250
1134.5298703034837,1128.1436097619983,876.4648474795426,691.58105191705,95,167,134,104,2,5.0,250
1323.8946271082632,1283.5338044366422,850.8068884200579,690.1484062806813,93,153,140,101,2,5.0,250
599.2528941082062,480.20550270561637,480.20550270561637,480.20550270561637,92,93,93,93,3,5.0,250
550.8532583662941,431.6677029568333,431.6677029568333,431.6677029568333,85,82,82,82,3,5.0,250
1026.5735332309675,703.9660519963818,604.5546721117988,596.1402432984687,83,113,97,96,3,5.0,250
698.2177436321581,473.95557312584964,465.1494723831515,465.1494723831515,103,107,103,103,3,5.0,250
1718.661584660286,946.3937673246983,705.9729424385638,677.387706325382,113,124,133,127,3,5.0,250
1020.6181957424044,668.5221649965268,615.6576886130041,551.3165779602731,91,115,100,88,3,5.0,250
1009.1840769447667,693.8814129291138,727.8393879413993,591.331927658435,90,85,90,119,3,5.0,250
421.8262406336418,312.55465116774224,312.55465116774224,312.55465116774224,81,83,83,83,3,5.0,250
1135.4414155017546,587.7206354721854,532.1083458456585,477.9499001297367,105,133,133,103,3,5.0,250
1656.0315765115204,1013.3636685127833,729.1423730647751,687.1217015991167,138,163,145,141,3,5.0,250
1360.7532640127883,981.1847122979706,783.2435898273781,579.1780373669326,107,143,118,107,4,5.0,250
902.7159714618409,629.3872998384124,543.4061115326039,482.3142171116326,86,95,92,79,4,5.0,250
730.6268825231,748.0227200996029,420.6029629177643,420.6029629177643,84,109,77,77,4,5.0,250
897.3934903877255,685.5171022830301,541.8532163983663,440.24360003509963,99,139,95,87,4,5.0,250
1381.1825668024517,1104.7365727895003,852.830228805193,582.189869826941,109,161,128,108,4,5.0,250
819.5778224595772,646.067033699154,609.6721674304506,504.6093872141345,84,101,138,89,4,5.0,250
971.6511731540018,700.9181480554865,584.2271865916402,517.1500214381821,84,130,126,108,4,5.0,250
596.7085589147948,366.10150183178945,361.8758661817538,361.1260566024403,83,88,87,68,4,5.0,250
933.1145687073164,892.3514745974818,613.832066628605,558.0280631720643,101,128,115,129,4,5.0,250
918.7006543620615,505.92340858695246,492.5421897122597,486.0691778924573,113,115,110,103,4,5.0,250
658.1216936474614,619.4117165226648,550.5701746952134,445.38159420818704,80,96,98,59,5,5.0,250
1474.381979089177,1074.8863068861501,824.3008265739113,665.4086650023178,99,135,117,121,5,5.0,250
1213.8626719805045,754.2532973533375,749.8374964543575,610.4366912672674,98,110,105,116,5,5.0,250
815.2192988651351,564.0640286668098,495.2224868393583,359.10859267467396,86,105,107,75,5,5.0,250
662.7045549119975,441.0380921538433,441.0380921538433,437.66873103138107,90,90,90,93,5,5.0,250
1145.5504236556615,868.032334631164,773.0040957128084,597.2252632759554,88,97,100,99,5,5.0,250
969.3247040592497,781.014005869041,725.527013862671,544.9648415964123,87,162,111,100,5,5.0,250
977.4457036095033,619.454793901627,605.5130852671941,548.5498930193663,107,121,120,106,5,5.0,250
1282.705293153784,1069.4042212460267,1136.3608589968503,840.311974241622,82,109,111,89,5,5.0,250
1341.5695195623614,968.461036487232,890.2285627819315,568.2532137267891,117,170,167,124,5,5.0,250
872.0346159562864,891.0313797767959,560.8839353098116,437.7267757380542,95,131,104,95,6,5.0,250
1108.6968351513103,816.743454454466,625.5118179227238,567.869357608889,106,127,112,97,6,5.0,250
976.5758711040677,627.5875583872379,519.8728030658682,519.8728030658682,90,94,96,96,6,5.0,250
675.9537024014484,444.60929274099664,444.60929274099664,444.60929274099664,82,85,85,85,6,5.0,250
1321.386661670866,733.5145215060339,595.19638691234,524.7186075401024,94,102,97,77,6,5.0,250
795.696606204371,567.5765576698258,464.8686350933474,464.8686350933474,88,112,85,85,6,5.0,250
1032.1114374286883,1040.7766100466354,798.5438493489335,482.8992382949648,91,108,101,85,6,5.0,250
635.8982043948916,419.5304191087765,406.709366667615,406.709366667615,87,99,83,83,6,5.0,250
1473.7408251770019,603.7275215039912,539.4096339106039,536.5961522149798,91,98,89,87,6,5.0,250
1303.0817122183055,655.4953806638786,642.5901604288393,488.2234292868694,84,97,125,92,6,5.0,250
954.8872015427314,483.4226347884094,482.0510984045994,482.0510984045994,102,99,97,97,7,5.0,250
793.3877359147774,526.5923871354523,500.7699828243868,500.7699828243868,95,112,99,99,7,5.0,250
1560.9535652910713,901.6261653112124,854.1802110434392,828.6329716501368,115,138,128,114,7,5.0,250
913.2909181153618,680.3298133846405,604.0947995438142,486.712369271725,97,120,128,101,7,5.0,250
726.1008087440089,610.117848382785,446.8788053682678,426.2736010382248,82,98,96,87,7,5.0,250
987.1460136500438,1099.0539087468346,715.3250440818382,612.5235109646856,112,131,122,101,7,5.0,250
1110.5207779220932,931.69447956852,581.9621491046589,564.7340526182037,90,122,97,103,7,5.0,250
1127.2202965351169,827.322173457145,673.9779165273832,577.0955414591521,97,126,113,109,7,5.0,250
1066.3857857106736,765.9633822799077,558.4365954545793,496.8612724749318,104,113,109,92,7,5.0,250
753.033658050861,709.7862741835854,591.1493602663295,487.62611482218347,84,133,98,89,7,5.0,250
1445.8907574588832,675.5360558205095,667.1611183802563,622.5887560013148,117,123,112,100,8,5.0,250
1625.4902465441735,1175.0308142073734,901.4730381220262,658.7347856543694,126,183,148,152,8,5.0,250
814.3039205535545,429.14887234585757,421.4619450287663,385.1242776039735,84,97,84,81,8,5.0,250
1543.3694349321424,867.6019996026355,649.9391262342427,648.3659457603409,130,167,124,123,8,5.0,250
932.0810625419273,646.9801811428598,514.1691707492074,477.95964444501584,101,108,79,78,8,5.0,250
1076.8731045804666,538.2559572864924,374.49831553283786,374.49831553283786,81,88,89,89,8,5.0,250
857.9876470070885,742.8741350628044,478.71827590608314,435.1421740819059,81,115,106,99,8,5.0,250
905.1762472834204,460.84942137996313,442.616516515697,442.616516515697,90,95,88,88,8,5.0,250
1266.533124049182,591.3299987404152,559.2038205398419,556.7498057406514,136,150,131,127,8,5.0,250
905.5520218704821,538.7734116766385,487.02105907083154,484.0690080011462,92,110,98,93,8,5.0,250
660.5762027436663,660.5762027436663,660.5762027436663,660.5762027436663,98,98,98,98,9,5.0,250
814.1466362718354,843.4117032594039,506.7066668946492,487.45260909183975,84,120,87,88,9,5.0,250
1564.7149859254887,777.1937657105715,633.5230470482376,591.717787187662,100,144,132,121,9,5.0,250
378.37360444931585,378.37360444931585,378.37360444931585,378.37360444931585,83,83,83,83,9,5.0,250
1566.2583997655536,774.3674210219846,719.7776062740945,549.919289108196,115,120,109,106,9,5.0,250
2074.8188177236834,1826.5336935435103,1476.4164949239625,1265.0158240942826,139,208,167,163,9,5.0,250
797.8385285811993,577.3202275730382,597.537147945566,448.6285759356029,86,89,90,94,9,5.0,250
768.8143459949499,637.3968232282991,479.6781314592854,441.179280836267,85,104,100,77,9,5.0,250
974.2779739238802,748.3953884578111,713.909731093177,565.2420566843591,85,94,107,91,9,5.0,250
1250.9706178202505,1029.7696106802339,956.689779249877,946.1213821185438,105,132,116,104,9,5.0,250
856.0470344018487,591.9128469423437,487.20217153793334,436.59079761359595,90,117,98,86,0,5.0,300
1013.292656246072,639.9964127064181,550.1783691435046,482.0304353588519,92,128,117,104,0,5.0,300
1156.7170688984554,897.3642974220381,463.03513848226,454.4349433551875,99,119,91,99,0,5.0,300
573.7263316121841,364.76592485814314,355.8089381950295,348.16755112882,85,90,88,70,0,5.0,300
902.257266657539,584.2541342967943,495.74423048036675,457.7559518247246,82,99,95,107,0,5.0,300
1272.9837071037593,822.6446724567372,664.6676007492335,654.826027145577,114,170,143,142,0,5.0,300
1325.176326106033,780.3323362429866,501.92629072562266,500.4413229326025,118,119,116,112,0,5.0,300
567.3421753458921,459.19619453761067,358.45458565027275,358.45458565027275,80,83,79,79,0,5.0,300
1044.1654558791195,982.4014207055824,716.2277560169307,599.6405544213121,122,158,157,122,0,5.0,300
678.4700422820325,552.071237212495,410.193050075601,359.3310271741186,82,106,108,71,0,5.0,300
1373.4886359441466,1358.9341011609831,613.7667053398118,562.2329121483807,112,162,106,102,1,5.0,300
756.972950612326,553.23213329848,456.513441409391,430.93927175065494,92,96,98,86,1,5.0,300
1564.2036133505749,1204.7530407096383,910.4249108366074,799.3448540042627,127,175,192,138,1,5.0,300
694.6227177358538,571.0986902579749,526.7476507242419,469.9866895583927,82,103,97,93,1,5.0,300
1457.7653805691227,1251.0819699519136,1018.6438810483114,598.7432463924027,83,124,114,104,1,5.0,300
1521.5457943922602,487.00600440308847,478.9467428401706,478.9467428401706,92,90,86,86,1,5.0,300
1227.7961661675438,706.586687339156,506.40883800130257,438.88867270321407,86,129,107,87,1,5.0,300
1034.3729347312294,979.0796831114675,866.270816835295,740.3096658885863,94,116,116,101,1,5.0,300
1839.2350679613405,1143.7104795849502,743.2329848515561,681.8271132590028,126,196,167,125,1,5.0,300
737.3623426874467,496.1713861813162,407.0645173415572,407.0645173415572,93,125,91,91,1,5.0,300
716.4318573488713,683.0334621963285,631.7363650579916,517.443901290276,97,116,100,84,2,5.0,300
1103.2339472209496,799.0036476704437,659.8264628486609,653.480463190647,107,125,108,118,2,5.0,300
1110.0900945298326,1184.8393426873654,681.1365097272383,595.1226059284713,108,169,129,102,2,5.0,300
1127.3859872566247,1146.0855153211833,683.4849193881375,604.8134843615683,105,149,125,101,2,5.0,300
922.2376663269458,730.8316588442354,613.5136507284112,464.2024314132826,87,109,121,118,2,5.0,300
1230.0140465614393,699.190108739765,489.6403587587253,399.3581141802613,94,140,113,67,2,5.0,300
1102.6072768056938,790.3668820262984,565.6104660732224,520.1158949655542,110,112,103,96,2,5.0,300
746.8206179377759,528.40221274232,509.8016783531748,509.8016783531748,94,98,93,93,2,5.0,300
1017.6167826503075,896.8879215574035,805.5435842870861,664.0715074559932,100,139,126,116,2,5.0,300
808.2516940856709,574.2988196315399,571.3250931553549,571.3250931553549,87,90,88,88,2,5.0,300
1696.4962207886397,871.317523537409,651.4037387838525,619.6868768615664,110,127,128,123,3,5.0,300
1452.8898858546838,879.4133943960661,660.909831217152,562.9201886701695,98,127,122,104,3,5.0,300
586.9709816409837,469.5774749415807,469.5774749415807,469.5774749415807,93,98,98,98,3,5.0,300
781.2063150174579,671.8486491218616,576.1977993258834,555.5373502003426,90,92,92,90,3,5.0,300
711.6639120357067,538.5877686139453,509.7736387334872,422.1023702559111,83,97,100,92,3,5.0,300
798.7992113074478,514.8812533535313,456.15714913723906,456.15714913723906,92,98,79,79,3,5.0,300
899.8691976412366,661.4044266766689,570.9979364195914,561.1369419901159,116,126,95,115,3,5.0,300
1142.2433574667095,665.340149919395,639.2234686582357,568.9506036735614,111,143,134,125,3,5.0,300
654.5006617011607,554.6867271416136,553.7496691932666,540.757947488879,88,93,89,70,3,5.0,300
1033.0050680776608,1364.0056053600958,922.1205807827783,922.1205807827783,130,161,131,131,3,5.0,300
1296.689095318991,810.437855888175,654.2297410067611,652.8352640772783,126,151,147,143,4,5.0,300
922.0021350994721,641.745652009862,566.0496665438027,488.52508927142947,92,107,93,93,4,5.0,300
820.1420960826684,618.0186385845237,419.3809419336113,408.40125642459026,82,114,95,65,4,5.0,300
873.2156215439309,607.1759076459771,463.6481508196775,462.16318302665735,101,119,112,108,4,5.0,300
1098.25434716578,729.4436423297831,464.14516846630244,435.16144619068893,88,101,97,92,4,5.0,300
747.2412325974974,540.3668265607072,531.7727358850748,531.7727358850748,85,90,88,88,4,5.0,300
873.583041880036,910.0199342562671,687.3996396076892,558.3475239055077,97,184,135,117,4,5.0,300
1547.3682377650887,837.1870314570053,731.6968038879713,654.9019245471975,122,170,144,127,4,5.0,300
1066.4182836996115,824.4487004835747,573.098555938647,494.9888216504062,104,129,111,128,4,5.0,300
722.485734575397,510.84970027330945,485.8667788982527,485.8667788982527,87,104,77,77,4,5.0,300
518.7898301225972,410.8829426172088,401.14424535965276,401.14424535965276,99,103,99,99,5,5.0,300
1263.704163962726,627.3775137054156,505.9255244139157,480.032602202901,97,114,113,104,5,5.0,300
1040.0375742932981,852.8818380916284,509.09053011539635,492.7335560894855,86,97,94,97,5,5.0,300
847.4614557052946,549.5766629400371,496.425361346988,496.425361346988,100,96,101,101,5,5.0,300
857.4530160335543,556.4053706762488,419.79863425988447,399.9531431405535,82,97,87,70,5,5.0,300
1348.2303899048052,1037.606515956063,715.3213085946693,715.3213085946693,107,136,124,124,5,5.0,300
1026.3813756114344,719.1627171199847,647.570508439516,621.0795130181202,100,134,127,129,5,5.0,300
1182.5337506390056,735.004154677488,612.5521892169361,612.5521892169361,136,141,125,125,5,5.0,300
1105.8482459455033,774.3546834586006,600.7104343099251,563.6142603606985,85,105,89,70,5,5.0,300
1174.342331120482,721.1949782096808,705.8549206820189,700.9260551012236,141,151,137,120,5,5.0,300
1259.3434554470489,1071.227090886185,694.5206540389053,660.0619172099431,106,152,142,130,6,5.0,300
1185.5166011053605,932.2433460867144,938.0846594203344,864.3426977330935,100,111,126,97,6,5.0,300
944.1558776425709,757.2128393089667,613.6071234794144,613.6071234794144,90,99,107,107,6,5.0,300
1280.5214699361925,624.0385047926233,542.8754800665798,522.9656676442386,84,101,94,88,6,5.0,300
779.900868619458,556.0932771332097,551.5075872756111,551.5075872756111,100,105,104,104,6,5.0,300
932.4361773814202,778.6782747596511,636.4838784640007,632.347540588884,123,151,135,123,6,5.0,300
1052.133043361378,650.8293277177243,507.1114595936309,502.19306442711695,88,115,83,82,6,5.0,300
1109.870865568321,429.86218151344514,406.83458141254687,403.70056924031917,98,94,79,72,6,5.0,300
1366.8058589889931,874.5780738088449,615.4420609255347,570.3563294795497,122,144,131,109,6,5.0,300
1001.7166436260268,846.4234323667815,716.5046541633868,622.5028360824411,103,133,104,110,6,5.0,300
489.4221733702394,489.4221733702394,489.4221733702394,489.4221733702394,86,86,86,86,7,5.0,300
803.266810783055,668.7614058989265,501.2205870565757,490.80203711296565,84,139,96,91,7,5.0,300
846.2980247441849,645.7746659839048,515.4975188632629,515.4975188632629,89,102,87,87,7,5.0,300
1424.4744952847225,1272.0164310944936,1083.9837599012642,989.4709601201539,127,131,123,128,7,5.0,300
860.8053397019188,636.9183800103434,527.9097729862721,513.8530220068948,97,108,101,96,7,5.0,300
1309.801804404588,902.1149394731508,541.9165006423801,512.835018185532,98,127,94,106,7,5.0,300
814.7348952622873,583.5357642627877,468.7625352295152,468.7625352295152,98,99,95,95,7,5.0,300
1989.37404897898,1135.271377386342,1041.637279571702,864.8477286686797,147,169,154,144,7,5.0,300
565.2458326542144,588.8079994465435,517.5464446253682,502.09517519066316,93,120,103,96,7,5.0,300
929.9722155251904,661.762933406857,575.9707753589503,500.80005310058834,80,117,106,94,7,5.0,300
1564.1502997400517,825.3329345408189,711.4817455447678,576.2931036122661,95,102,105,99,8,5.0,300
979.2180940290514,414.2013186416957,403.657415948016,403.657415948016,93,97,94,94,8,5.0,300
925.9464569637993,760.6857974488848,743.1059171233828,602.8421083090191,98,106,125,109,8,5.0,300
946.6384675085526,779.543533113051,573.5458195199494,506.92004197901065,108,124,119,122,8,5.0,300
791.7812011969811,727.1313378244679,654.9471049778117,584.449870339025,100,113,109,101,8,5.0,300
693.58116480744,483.8689313916304,456.55433767541746,456.55433767541746,88,103,83,83,8,5.0,300
879.101603257819,551.4134052956657,524.0988115794529,524.0988115794529,91,108,88,88,8,5.0,300
826.0317813927654,689.4279605099744,620.4322336796664,620.4322336796664,87,105,95,95,8,5.0,300
726.7456895788073,726.7456895788073,560.5109880553316,558.2572630143486,94,94,96,98,8,5.0,300
578.4137196967271,626.2225352257204,511.55957608043275,471.8752143462523,81,120,95,83,8,5.0,300
804.8075125891634,801.605203814655,674.5027419751628,650.4439912698998,86,103,99,129,9,5.0,300
760.2064872378309,564.1502513823564,563.1884087900252,525.5747100378155,95,105,103,86,9,5.0,300
431.78448275440195,323.69618194441904,315.4133165335913,315.4133165335913,80,84,81,81,9,5.0,300
1208.8902513277021,750.1189308359158,541.7154191947315,528.1126165779109,90,105,80,70,9,5.0,300
1259.289240371275,686.0353372902645,686.0353372902645,686.0353372902645,92,107,107,107,9,5.0,300
1507.0690144189264,891.4921937397388,835.1280588980434,750.966407005704,98,117,128,119,9,5.0,300
760.8820445594755,544.0800834020587,542.2597499510449,542.2597499510449,95,100,98,98,9,5.0,300
506.109935852324,506.109935852324,464.60569894294093,399.41771488142757,95,95,117,90,9,5.0,300
913.2805172775973,766.0283957529114,485.0647684994327,445.0149513167121,88,118,94,80,9,5.0,300
1400.3831222648105,933.0839372526868,784.855867865849,624.9084976867452,114,137,109,113,9,5.0,300
639.2759905287161,486.92052158056555,453.8276652039755,432.40750532395884,84,97,91,89,0,5.0,350
700.7751389189002,478.5327073092038,465.83652557484726,465.83652557484726,89,95,90,90,0,5.0,350
1056.3122800040264,549.3668011150953,477.57554982760894,477.57554982760894,81,98,79,79,0,5.0,350
1367.2112988523925,1043.973919700773,749.927914510671,570.8790767900637,86,159,113,114,0,5.0,350
1177.342884745838,915.4528444982641,614.4522723288791,546.5209690766463,84,128,114,94,0,5.0,350
719.5170309992997,618.914671340411,490.5814945295499,488.17942130366254,86,97,86,100,0,5.0,350
900.3525320216968,500.6657900462466,468.3660177800691,468.3660177800691,97,118,106,106,0,5.0,350
1432.353789162026,738.6371586076772,704.407011486428,579.403307069519,106,109,99,106,0,5.0,350
960.5876508744784,590.5219960901514,537.6897099100848,516.8768907290299,99,121,100,116,0,5.0,350
637.8533819121682,418.58191240693276,418.58191240693276,418.58191240693276,86,89,89,89,0,5.0,350
1055.2670967801207,761.6310694628964,567.9194668204082,513.2105037855926,104,136,125,109,1,5.0,350
1175.5667084925944,430.3890179139055,400.08651840934436,359.0238437002285,91,103,110,87,1,5.0,350
955.6093879491499,613.5405227854267,430.48203448309437,375.77307144827876,82,111,104,88,1,5.0,350
1230.8086228394814,785.957535848624,671.3905968918236,664.931991417573,97,103,103,101,1,5.0,350
1307.2813067164236,940.2611186346252,713.295358570181,538.0674564074376,102,151,158,123,1,5.0,350
1614.4696587387464,1094.9298031013846,879.2153286981527,581.5772169053674,108,181,172,104,1,5.0,350
1464.1622019603776,750.8878068424393,694.5231534027871,599.0510378374096,115,113,118,94,1,5.0,350
1072.387689016707,644.0099696888254,509.3636473288117,503.90704602436415,95,115,112,102,1,5.0,350
1035.2596411220568,772.5442332221858,481.4369243253156,481.4369243253156,98,130,91,91,1,5.0,350
890.4144345835226,690.190488230889,556.6876515134577,474.77980962583183,91,105,104,91,1,5.0,350
1424.4409855567512,680.3195808677334,536.852177295955,485.8005688320001,82,104,90,79,2,5.0,350
1186.4123161763632,706.7540326806284,654.5812231845086,632.1588475171483,103,137,123,121,2,5.0,350
1394.1766156582771,706.9662075656031,702.8903302436927,702.8903302436927,82,89,84,84,2,5.0,350
703.2900196727254,391.9765536244137,369.89977341563224,353.0853672667776,88,91,87,91,2,5.0,350
1430.6636735870593,991.2809978927876,669.9339425400294,641.476119840634,103,130,129,113,2,5.0,350
1223.112792976931,807.7871700688266,450.29932534357596,445.3876875851757,95,117,114,117,2,5.0,350
1346.1362332979445,705.4262841635765,477.24272446862926,425.50836337519377,98,126,90,80,2,5.0,350
1004.2946560119204,981.6731120206845,509.83932881159024,464.4404883728823,86,102,104,98,2,5.0,350
1206.0529601539677,951.6133647868904,728.318924346221,666.7993881856665,112,162,136,128,2,5.0,350
602.383016426266,375.5764902202325,375.5764902202325,375.5764902202325,87,90,90,90,2,5.0,350
813.5680767283851,744.7728529621771,529.1281535976864,397.89581904522964,90,102,107,92,3,5.0,350
748.9836092998936,698.8653139172704,400.7892147174354,400.7892147174354,88,102,77,77,3,5.0,350
635.4312904869408,576.154086276473,495.8971959015434,477.82188729248844,90,95,94,86,3,5.0,350
809.2805862634116,605.9828822849994,630.9746108190757,462.17764126257816,97,109,116,91,3,5.0,350
896.5000656655353,949.0831791222655,689.1607795655646,570.2654999902642,81,156,149,74,3,5.0,350
794.6811303606521,686.9712484572642,574.3577883535777,491.90590976894464,80,90,93,83,3,5.0,350
1374.7952975954797,1161.318833517688,604.4554961516685,601.8244339081693,99,171,122,117,3,5.0,350
934.6097470285375,822.9270796062434,535.3841006743916,503.453117747116,103,121,99,91,3,5.0,350
1440.0787093338406,1440.1884293723892,846.1865963347278,735.94117614175,123,167,164,142,3,5.0,350
1223.3397559577597,1004.6480318759141,640.4755004114547,533.3097965547183,112,138,132,105,3,5.0,350
960.3479396334917,602.8339668630615,524.0695779422563,524.0695779422563,122,123,124,124,4,5.0,350
922.4262674628309,667.2223858823177,618.6538795349406,602.21065068336,109,135,124,137,4,5.0,350
970.1110432417571,658.5865030096044,607.1706463447125,552.2109679267948,88,110,95,84,4,5.0,350
1256.9462717302447,855.3904778350969,695.3932090069285,647.536194635727,96,114,129,123,4,5.0,350
1034.5991604863455,647.3680191046403,478.69772770052884,449.93362470726555,93,110,96,93,4,5.0,350
1196.1048413838685,506.5553620312643,498.41051238545344,498.41051238545344,112,108,104,104,4,5.0,350
696.4072843528209,561.9566886562969,491.4956499538107,473.5800719192009,109,117,96,99,4,5.0,350
932.9096256234997,709.9868011793442,489.5404840638382,489.5404840638382,84,89,89,89,4,5.0,350
659.3383065191232,583.4160326230746,546.5606076580165,472.3929774581993,83,93,81,76,4,5.0,350
1072.743264337005,1023.3608050096843,396.48309946511927,395.1917238859549,82,132,90,84,4,5.0,350
560.2852386708994,605.8258429834949,560.8796320005001,457.65044821835266,110,105,114,96,5,5.0,350
596.8672714775321,610.4328593341896,509.4369904010974,509.4369904010974,84,119,85,85,5,5.0,350
633.4105872450214,412.3813786309026,412.3813786309026,412.3813786309026,81,86,86,86,5,5.0,350
608.4952074400165,520.915310470576,489.9880501223024,489.9880501223024,112,142,113,113,5,5.0,350
714.3684511447652,365.286974260565,357.8091672652996,357.8091672652996,89,98,89,89,5,5.0,350
1213.9611984249204,804.0647204940913,725.203773464571,714.1647175420369,113,167,125,127,5,5.0,350
1080.337392134294,803.1511070843286,638.3590643689485,638.3590643689485,114,128,107,107,5,5.0,350
819.5165480524417,628.1949353812598,435.1498147859514,360.34269895612965,82,94,71,74,5,5.0,350
1085.3925587655008,666.0246090714564,655.1042971327541,655.1042971327541,96,112,112,112,5,5.0,350
633.885521933006,633.885521933006,406.3992739026817,406.3992739026817,86,86,81,81,5,5.0,350
898.0616436037915,790.5753955734673,586.6412328045312,558.1729337520542,118,113,125,118,6,5.0,350
793.3700349120019,589.8889289703878,536.7894715709424,536.7894715709424,88,106,100,100,6,5.0,350
722.2977536217217,518.9478688204624,413.5348205965158,384.7879597593426,82,80,91,82,6,5.0,350
1301.5381909266475,937.8662641356204,468.8562608437654,468.8562608437654,115,156,103,103,6,5.0,350
506.09155300580585,387.52380472243584,387.52380472243584,387.52380472243584,82,83,83,83,6,5.0,350
1173.7877818013403,1344.9148981617702,1010.4566028321127,812.6019090581718,110,193,167,139,6,5.0,350
662.7364529952872,515.412214141118,464.10331671411967,443.78712200502656,93,90,102,72,6,5.0,350
1094.7780404518123,854.9388803754401,688.402721746037,592.4919846619716,93,118,108,103,6,5.0,350
778.2125261589337,852.1767414133116,576.852358052706,496.41021549488335,84,166,79,99,6,5.0,350
925.1070033719367,555.3886199541013,462.38897207145294,462.38897207145294,109,130,107,107,6,5.0,350
1148.9577432211788,1068.641689008436,543.1922259127901,502.4846111941367,101,162,130,114,7,5.0,350
1778.3216923879104,1229.7763715418153,689.7437471530897,667.1590546122071,109,204,134,141,7,5.0,350
1211.9148207339636,652.6638466989515,518.930515084334,418.30020514689335,93,100,94,81,7,5.0,350
1788.2550019636624,746.3865338726736,430.70705067238185,416.8213086706373,86,102,97,89,7,5.0,350
1252.137417024897,692.8864429898855,475.9916890249384,442.6223610239298,98,105,94,88,7,5.0,350
1163.507314070729,999.0598647459601,756.3834743689478,676.74150303535,123,133,150,133,7,5.0,350
1102.436626042977,812.9162280505344,642.1466587192325,577.9153308842674,127,182,158,120,7,5.0,350
983.8031456352292,613.8493341658351,563.9297456387008,523.6678433716364,120,135,125,133,7,5.0,350
1107.4839387945954,1177.0184777941297,729.4180760157251,693.9927531976076,106,125,112,82,7,5.0,350
863.343048100367,428.7190532086694,400.18450878347915,400.18450878347915,81,88,79,79,7,5.0,350
1031.3168833286131,687.7613805214135,600.8258553524124,594.5193300146968,112,126,128,121,8,5.0,350
1514.1408277022126,629.7072949526678,616.6312567918421,584.6228700194774,104,106,101,119,8,5.0,350
1250.8717322796992,1020.8944283291115,936.8434049831066,878.960400936276,105,132,143,114,8,5.0,350
867.7172210811553,767.0430560326752,647.0175828397277,647.0175828397277,142,143,140,140,8,5.0,350
1790.8886073286571,893.4529531164684,669.0752059251009,662.8372023786612,135,151,130,137,8,5.0,350
811.1682750274083,467.61277222020834,462.37947163602934,456.0729462983137,101,115,114,107,8,5.0,350
879.6670357598392,683.1241036306571,587.7129813049563,552.2146372880238,84,122,96,101,8,5.0,350
1182.1910811141709,728.7031563910059,630.0347840558695,516.9393685622292,100,125,127,115,8,5.0,350
486.7866165804357,371.64123555034774,370.5407815685915,370.5407815685915,91,90,88,88,8,5.0,350
917.6531358279316,576.678311099418,450.26438526709546,450.26438526709546,87,89,91,91,8,5.0,350
959.917441331266,491.8167427838209,400.7374774645507,400.7374774645507,82,104,89,89,9,5.0,350
1024.6080257831857,610.547154501812,526.3273178503783,493.64950015319823,91,112,110,100,9,5.0,350
1393.5336828429645,669.240399326661,483.18185336108303,458.88214201085543,85,139,96,103,9,5.0,350
1084.4531137364627,966.9835652860763,712.2154747340094,581.2517705867212,102,143,132,103,9,5.0,350
1231.0395372111934,553.5403060666227,531.1439921507969,516.0748656323238,121,119,113,99,9,5.0,350
1024.2768475268597,526.8514239202119,554.2625062552814,504.7350457427157,92,96,75,86,9,5.0,350
1181.2166859195127,548.1023556017522,508.95704118811244,508.95704118811244,81,110,96,96,9,5.0,350
