L1,L2,L3,L4,len1,len2,len3,len4,experiment,perturbation
627.2852877852404,627.2852877852404,627.2852877852404,627.2852877852404,112,112,112,112,0,0.0
393.05477643200584,393.05477643200584,393.05477643200584,393.05477643200584,81,81,81,81,0,0.0
610.0489783095927,610.0489783095927,610.0489783095927,610.0489783095927,109,109,109,109,0,0.0
975.1280515456447,975.1280515456447,975.1280515456447,975.1280515456447,173,173,173,173,0,0.0
744.7489097905863,744.7489097905863,744.7489097905863,744.7489097905863,129,129,129,129,0,0.0
757.7123108490799,757.7123108490799,757.7123108490799,757.7123108490799,143,143,143,143,0,0.0
606.6654908972814,606.6654908972814,606.6654908972814,606.6654908972814,95,95,95,95,0,0.0
535.983893171604,535.983893171604,535.983893171604,535.983893171604,107,107,107,107,0,0.0
575.4453396742965,575.4453396742965,575.4453396742965,575.4453396742965,110,110,110,110,0,0.0
846.9636224199403,846.9636224199403,846.9636224199403,846.9636224199403,166,166,166,166,0,0.0
530.7440147093005,530.7440147093005,530.7440147093005,530.7440147093005,116,116,116,116,0,0.0
546.7042847315628,546.7042847315628,546.7042847315628,546.7042847315628,101,101,101,101,0,0.0
354.89632137250163,354.89632137250163,354.89632137250163,354.89632137250163,92,92,92,92,0,0.0
352.563090514802,352.563090514802,352.563090514802,352.563090514802,88,88,88,88,0,0.0
459.48822869001987,459.48822869001987,459.48822869001987,459.48822869001987,90,90,90,90,0,0.0
469.02915617230855,469.02915617230855,469.02915617230855,469.02915617230855,79,79,79,79,0,0.0
659.4384390360395,659.4384390360395,659.4384390360395,659.4384390360395,127,127,127,127,0,0.0
862.6741587661564,862.6741587661564,862.6741587661564,862.6741587661564,139,139,139,139,0,0.0
690.5450537060995,690.5450537060995,690.5450537060995,690.5450537060995,143,143,143,143,0,0.0
765.081236772061,765.081236772061,765.081236772061,765.081236772061,117,117,117,117,0,0.0
600.8697745383103,600.8697745383103,600.8697745383103,600.8697745383103,114,114,114,114,1,0.0
556.45375937493,556.45375937493,556.45375937493,556.45375937493,97,97,97,97,1,0.0
602.4142770617316,602.4142770617316,602.4142770617316,602.4142770617316,131,131,131,131,1,0.0
433.81851001366664,433.81851001366664,433.81851001366664,433.81851001366664,87,87,87,87,1,0.0
424.4511521462642,424.4511521462642,424.4511521462642,424.4511521462642,85,85,85,85,1,0.0
482.52637028802775,482.52637028802775,482.52637028802775,482.52637028802775,136,136,136,136,1,0.0
537.6790742086756,537.6790742086756,537.6790742086756,537.6790742086756,91,91,91,91,1,0.0
973.5493368577486,973.5493368577486,973.5493368577486,973.5493368577486,209,209,209,209,1,0.0
533.2275084349448,533.2275084349448,533.2275084349448,533.2275084349448,105,105,105,105,1,0.0
607.7783053637017,607.7783053637017,607.7783053637017,607.7783053637017,105,105,105,105,1,0.0
746.7999242553758,746.7999242553758,746.7999242553758,746.7999242553758,168,168,168,168,1,0.0
612.6300015131468,612.6300015131468,612.6300015131468,612.6300015131468,118,118,118,118,1,0.0
698.052015852214,698.052015852214,698.052015852214,698.052015852214,133,133,133,133,1,0.0
633.7896084248749,633.7896084248749,633.7896084248749,633.7896084248749,106,106,106,106,1,0.0
698.9627670901937,698.9627670901937,698.9627670901937,698.9627670901937,140,140,140,140,1,0.0
627.2875526506182,627.2875526506182,627.2875526506182,627.2875526506182,103,103,103,103,1,0.0
914.3196146857597,914.3196146857597,914.3196146857597,914.3196146857597,198,198,198,198,1,0.0
690.7846985037982,690.7846985037982,690.7846985037982,690.7846985037982,121,121,121,121,1,0.0
592.4895398311268,592.4895398311268,592.4895398311268,592.4895398311268,117,117,117,117,1,0.0
926.0750665925113,926.0750665925113,926.0750665925113,926.0750665925113,147,147,147,147,1,0.0
688.1483614400624,688.1483614400624,688.1483614400624,688.1483614400624,125,125,125,125,2,0.0
750.5225658908698,750.5225658908698,750.5225658908698,750.5225658908698,152,152,152,152,2,0.0
433.00981194985974,433.00981194985974,433.00981194985974,433.00981194985974,75,75,75,75,2,0.0
623.9987172374348,623.9987172374348,623.9987172374348,623.9987172374348,107,107,107,107,2,0.0
859.0357874717772,859.0357874717772,859.0357874717772,859.0357874717772,174,174,174,174,2,0.0
487.12113871876045,487.12113871876045,487.12113871876045,487.12113871876045,96,96,96,96,2,0.0
550.0075436393541,550.0075436393541,550.0075436393541,550.0075436393541,100,100,100,100,2,0.0
643.3099945779974,643.3099945779974,643.3099945779974,643.3099945779974,128,128,128,128,2,0.0
579.654865331336,579.654865331336,579.654865331336,579.654865331336,108,108,108,108,2,0.0
726.8612656618513,726.8612656618513,726.8612656618513,726.8612656618513,107,107,107,107,2,0.0
401.9490510342924,401.9490510342924,401.9490510342924,401.9490510342924,83,83,83,83,2,0.0
627.2733319968147,627.2733319968147,627.2733319968147,627.2733319968147,139,139,139,139,2,0.0
783.7039376424917,783.7039376424917,783.7039376424917,783.7039376424917,95,95,95,95,2,0.0
437.9315088300793,437.9315088300793,437.9315088300793,437.9315088300793,90,90,90,90,2,0.0
812.2123347424025,812.2123347424025,812.2123347424025,812.2123347424025,154,154,154,154,2,0.0
394.6182200160254,394.6182200160254,394.6182200160254,394.6182200160254,75,75,75,75,2,0.0
983.7307854538778,983.7307854538778,983.7307854538778,983.7307854538778,79,79,79,79,2,0.0
459.8077492165925,459.8077492165925,459.8077492165925,459.8077492165925,97,97,97,97,2,0.0
414.15906239916546,414.15906239916546,414.15906239916546,414.15906239916546,90,90,90,90,2,0.0
364.21531445142875,364.21531445142875,364.21531445142875,364.21531445142875,75,75,75,75,2,0.0
558.889964775153,558.889964775153,558.889964775153,558.889964775153,105,105,105,105,3,0.0
751.5352080296241,751.5352080296241,751.5352080296241,751.5352080296241,108,108,108,108,3,0.0
732.7318852289486,732.7318852289486,732.7318852289486,732.7318852289486,136,136,136,136,3,0.0
655.034241806855,655.034241806855,655.034241806855,655.034241806855,101,101,101,101,3,0.0
702.1852639653224,702.1852639653224,702.1852639653224,702.1852639653224,119,119,119,119,3,0.0
479.7581082787072,479.7581082787072,479.7581082787072,479.7581082787072,103,103,103,103,3,0.0
735.740933103392,735.740933103392,735.740933103392,735.740933103392,119,119,119,119,3,0.0
901.2803770682084,901.2803770682084,901.2803770682084,901.2803770682084,171,171,171,171,3,0.0
812.1935488131169,812.1935488131169,812.1935488131169,812.1935488131169,158,158,158,158,3,0.0
525.0669982662542,525.0669982662542,525.0669982662542,525.0669982662542,92,92,92,92,3,0.0
522.7149104548712,522.7149104548712,522.7149104548712,522.7149104548712,104,104,104,104,3,0.0
455.6170566087685,455.6170566087685,455.6170566087685,455.6170566087685,83,83,83,83,3,0.0
634.0158541390922,634.0158541390922,634.0158541390922,634.0158541390922,77,77,77,77,3,0.0
505.06942199074126,505.06942199074126,505.06942199074126,505.06942199074126,83,83,83,83,3,0.0
786.8147798617578,786.8147798617578,786.8147798617578,786.8147798617578,115,115,115,115,3,0.0
740.2276398895467,740.2276398895467,740.2276398895467,740.2276398895467,132,132,132,132,3,0.0
564.6608705263635,564.6608705263635,564.6608705263635,564.6608705263635,96,96,96,96,3,0.0
849.9646997470243,849.9646997470243,849.9646997470243,849.9646997470243,138,138,138,138,3,0.0
457.45894690247053,457.45894690247053,457.45894690247053,457.45894690247053,89,89,89,89,3,0.0
1019.0034703505108,1019.0034703505108,1019.0034703505108,1019.0034703505108,153,153,153,153,3,0.0
486.1467626187022,486.1467626187022,486.1467626187022,486.1467626187022,97,97,97,97,4,0.0
775.1614117177605,775.1614117177605,775.1614117177605,775.1614117177605,139,139,139,139,4,0.0
619.5299614646581,619.5299614646581,619.5299614646581,619.5299614646581,107,107,107,107,4,0.0
553.4002698764981,553.4002698764981,553.4002698764981,553.4002698764981,106,106,106,106,4,0.0
530.0464093090035,530.0464093090035,530.0464093090035,530.0464093090035,120,120,120,120,4,0.0
356.91043413293926,356.91043413293926,356.91043413293926,356.91043413293926,79,79,79,79,4,0.0
494.54934148771883,494.54934148771883,494.54934148771883,494.54934148771883,91,91,91,91,4,0.0
940.3545285922493,940.3545285922493,940.3545285922493,940.3545285922493,183,183,183,183,4,0.0
669.982339566294,669.982339566294,669.982339566294,669.982339566294,149,149,149,149,4,0.0
877.2642730449421,877.2642730449421,877.2642730449421,877.2642730449421,147,147,147,147,4,0.0
634.1657404891279,634.1657404891279,634.1657404891279,634.1657404891279,121,121,121,121,4,0.0
343.8514560246879,343.8514560246879,343.8514560246879,343.8514560246879,87,87,87,87,4,0.0
707.1595303107628,707.1595303107628,707.1595303107628,707.1595303107628,145,145,145,145,4,0.0
529.5257060575616,529.5257060575616,529.5257060575616,529.5257060575616,86,86,86,86,4,0.0
728.0110161012489,728.0110161012489,728.0110161012489,728.0110161012489,145,145,145,145,4,0.0
945.6910268349868,945.6910268349868,945.6910268349868,945.6910268349868,148,148,148,148,4,0.0
704.5221113190817,704.5221113190817,704.5221113190817,704.5221113190817,124,124,124,124,4,0.0
830.4269066580101,830.4269066580101,830.4269066580101,830.4269066580101,133,133,133,133,4,0.0
918.9976606835996,918.9976606835996,918.9976606835996,918.9976606835996,182,182,182,182,4,0.0
700.1325584674795,700.1325584674795,700.1325584674795,700.1325584674795,146,146,146,146,4,0.0
492.07234076369883,492.07234076369883,492.07234076369883,492.07234076369883,95,95,95,95,5,0.0
641.2887351791111,641.2887351791111,641.2887351791111,641.2887351791111,144,144,144,144,5,0.0
582.3073281174156,582.3073281174156,582.3073281174156,582.3073281174156,108,108,108,108,5,0.0
1089.6209322900183,1089.6209322900183,1089.6209322900183,1089.6209322900183,198,198,198,198,5,0.0
